"Año","Mes","Valor"
"1994","Octubre","2,625,000.00"
"1994","Noviembre","350,000.00"
"1994","Noviembre","10,986,500.00"
"1994","Noviembre","2,700,000.00"
"1994","Noviembre","44,225,000.00"
"1994","Noviembre","19,154,000.00"
"1994","Noviembre","16,975,000.00"
"1994","Noviembre","9,180,000.00"
"1994","Noviembre","21,680,000.00"
"1994","Noviembre","7,298,000.00"
"1994","Diciembre","7,472,000.00"
"1994","Diciembre","16,570,000.00"
"1994","Diciembre","4,310,700.00"
"1994","Diciembre","20,409,200.00"
"1994","Diciembre","22,360,000.00"
"1994","Diciembre","5,189,000.00"
"1994","Diciembre","17,624,000.00"
"1994","Diciembre","13,211,900.00"
"1994","Diciembre","3,584,000.00"
"1994","Diciembre","11,405,500.00"
"1994","Diciembre","7,429,200.00"
"1994","Diciembre","14,620,000.00"
"1994","Diciembre","2,370,000.00"
"1994","Diciembre","11,527,200.00"
"1994","Diciembre","18,254,400.00"
"1994","Diciembre","24,057,600.00"
"1994","Diciembre","20,163,900.00"
"1995","Enero","5,453,000.00"
"1995","Enero","26,286,000.00"
"1995","Enero","27,292,400.00"
"1995","Enero","10,681,600.00"
"1995","Enero","9,530,300.00"
"1995","Enero","4,742,200.00"
"1995","Enero","20,967,000.00"
"1995","Enero","27,127,000.00"
"1995","Enero","25,645,700.00"
"1995","Enero","24,023,000.00"
"1995","Enero","10,764,000.00"
"1995","Enero","24,630,300.00"
"1995","Enero","19,924,700.00"
"1995","Enero","36,980,700.00"
"1995","Enero","15,983,300.00"
"1995","Enero","11,213,000.00"
"1995","Enero","40,029,300.00"
"1995","Enero","13,720,000.00"
"1995","Enero","21,610,100.00"
"1995","Enero","7,927,500.00"
"1995","Febrero","29,047,500.00"
"1995","Febrero","24,943,700.00"
"1995","Febrero","27,331,200.00"
"1995","Febrero","20,658,400.00"
"1995","Febrero","7,569,200.00"
"1995","Febrero","29,661,700.00"
"1995","Febrero","22,539,680.00"
"1995","Febrero","15,335,500.00"
"1995","Febrero","18,140,000.00"
"1995","Febrero","22,546,800.00"
"1995","Febrero","9,961,200.00"
"1995","Febrero","9,012,000.00"
"1995","Febrero","21,568,300.00"
"1995","Febrero","38,980,500.00"
"1995","Febrero","19,806,800.00"
"1995","Febrero","25,635,300.00"
"1995","Febrero","35,762,300.00"
"1995","Febrero","15,853,000.00"
"1995","Febrero","29,177,900.00"
"1995","Febrero","15,964,700.00"
"1995","Febrero","6,279,400.00"
"1995","Marzo","15,874,100.00"
"1995","Marzo","19,050,800.00"
"1995","Marzo","29,263,200.00"
"1995","Marzo","17,553,300.00"
"1995","Marzo","38,919,300.00"
"1995","Marzo","33,366,000.00"
"1995","Marzo","23,054,100.00"
"1995","Marzo","48,372,200.00"
"1995","Marzo","19,782,500.00"
"1995","Marzo","22,752,500.00"
"1995","Marzo","16,008,300.00"
"1995","Marzo","12,094,700.00"
"1995","Marzo","22,075,100.00"
"1995","Marzo","21,724,400.00"
"1995","Marzo","20,609,920.00"
"1995","Marzo","28,413,800.00"
"1995","Marzo","25,262,200.00"
"1995","Marzo","23,659,800.00"
"1995","Marzo","33,790,500.00"
"1995","Marzo","35,745,000.00"
"1995","Marzo","21,805,000.00"
"1995","Marzo","5,173,600.00"
"1995","Abril","13,741,400.00"
"1995","Abril","51,489,500.00"
"1995","Abril","9,618,900.00"
"1995","Abril","32,449,000.00"
"1995","Abril","15,788,700.00"
"1995","Abril","6,015,000.00"
"1995","Abril","29,487,500.00"
"1995","Abril","19,115,000.00"
"1995","Abril","22,230,900.00"
"1995","Abril","37,570,200.00"
"1995","Abril","46,702,400.00"
"1995","Abril","23,149,900.00"
"1995","Abril","21,211,600.00"
"1995","Abril","28,935,300.00"
"1995","Abril","28,286,800.00"
"1995","Abril","27,487,400.00"
"1995","Mayo","17,972,300.00"
"1995","Mayo","30,003,200.00"
"1995","Mayo","34,568,600.00"
"1995","Mayo","12,337,300.00"
"1995","Mayo","12,806,600.00"
"1995","Mayo","34,217,000.00"
"1995","Mayo","13,909,000.00"
"1995","Mayo","23,475,000.00"
"1995","Mayo","24,885,000.00"
"1995","Mayo","14,053,700.00"
"1995","Mayo","15,034,500.00"
"1995","Mayo","46,064,200.00"
"1995","Mayo","8,338,500.00"
"1995","Mayo","16,260,900.00"
"1995","Mayo","28,115,000.00"
"1995","Mayo","25,452,200.00"
"1995","Mayo","32,909,400.00"
"1995","Mayo","12,732,800.00"
"1995","Mayo","27,524,500.00"
"1995","Junio","6,880,000.00"
"1995","Junio","19,545,000.00"
"1995","Junio","20,090,000.00"
"1995","Junio","15,861,900.00"
"1995","Junio","23,184,100.00"
"1995","Junio","24,437,300.00"
"1995","Junio","23,414,300.00"
"1995","Junio","15,057,000.00"
"1995","Junio","32,760,000.00"
"1995","Junio","23,345,200.00"
"1995","Junio","21,768,300.00"
"1995","Junio","15,837,800.00"
"1995","Junio","14,683,700.00"
"1995","Junio","20,772,000.00"
"1995","Junio","21,227,200.00"
"1995","Junio","20,399,600.00"
"1995","Junio","15,475,700.00"
"1995","Junio","15,247,400.00"
"1995","Junio","19,152,400.00"
"1995","Junio","35,863,800.00"
"1995","Junio","15,851,100.00"
"1995","Julio","45,761,500.00"
"1995","Julio","16,962,700.00"
"1995","Julio","9,987,500.00"
"1995","Julio","10,894,600.00"
"1995","Julio","22,673,800.00"
"1995","Julio","17,025,400.00"
"1995","Julio","15,917,700.00"
"1995","Julio","11,452,900.00"
"1995","Julio","21,165,800.00"
"1995","Julio","12,791,000.00"
"1995","Julio","11,957,900.00"
"1995","Julio","16,142,000.00"
"1995","Julio","6,575,200.00"
"1995","Julio","18,036,800.00"
"1995","Julio","17,227,000.00"
"1995","Julio","28,475,500.00"
"1995","Julio","12,947,700.00"
"1995","Julio","12,033,000.00"
"1995","Julio","21,987,100.00"
"1995","Julio","18,432,000.00"
"1995","Agosto","50,900.00"
"1995","Agosto","8,449,800.00"
"1995","Agosto","11,156,100.00"
"1995","Agosto","25,521,200.00"
"1995","Agosto","14,407,300.00"
"1995","Agosto","18,432,900.00"
"1995","Agosto","22,478,000.00"
"1995","Agosto","5,037,200.00"
"1995","Agosto","13,042,500.00"
"1995","Agosto","10,508,900.00"
"1995","Agosto","17,436,500.00"
"1995","Agosto","12,010,000.00"
"1995","Agosto","23,921,900.00"
"1995","Agosto","18,712,800.00"
"1995","Agosto","18,555,600.00"
"1995","Agosto","12,815,000.00"
"1995","Agosto","9,216,000.00"
"1995","Agosto","11,204,300.00"
"1995","Agosto","12,370,900.00"
"1995","Agosto","8,322,600.00"
"1995","Agosto","16,502,200.00"
"1995","Agosto","19,380,000.00"
"1995","Septiembre","1,402,900.00"
"1995","Septiembre","23,876,600.00"
"1995","Septiembre","29,403,900.00"
"1995","Septiembre","14,895,500.00"
"1995","Septiembre","24,356,700.00"
"1995","Septiembre","34,281,600.00"
"1995","Septiembre","34,926,600.00"
"1995","Septiembre","25,964,200.00"
"1995","Septiembre","21,696,700.00"
"1995","Septiembre","30,080,400.00"
"1995","Septiembre","17,530,800.00"
"1995","Septiembre","38,844,800.00"
"1995","Septiembre","20,557,200.00"
"1995","Septiembre","27,178,800.00"
"1995","Septiembre","14,109,300.00"
"1995","Septiembre","21,739,600.00"
"1995","Septiembre","25,877,300.00"
"1995","Septiembre","28,161,000.00"
"1995","Septiembre","33,993,900.00"
"1995","Septiembre","14,973,300.00"
"1995","Octubre","22,010,600.00"
"1995","Octubre","14,368,800.00"
"1995","Octubre","17,267,000.00"
"1995","Octubre","29,190,100.00"
"1995","Octubre","25,177,600.00"
"1995","Octubre","25,188,000.00"
"1995","Octubre","21,755,800.00"
"1995","Octubre","34,367,200.00"
"1995","Octubre","19,179,900.00"
"1995","Octubre","11,120,400.00"
"1995","Octubre","29,811,100.00"
"1995","Octubre","18,506,400.00"
"1995","Octubre","25,435,000.00"
"1995","Octubre","26,530,750.00"
"1995","Octubre","34,204,130.00"
"1995","Octubre","7,647,250.00"
"1995","Octubre","19,288,700.00"
"1995","Octubre","22,477,730.00"
"1995","Octubre","18,703,760.00"
"1995","Octubre","44,825,050.00"
"1995","Noviembre","36,817,200.00"
"1995","Noviembre","38,670,450.00"
"1995","Noviembre","26,167,400.00"
"1995","Noviembre","32,977,000.00"
"1995","Noviembre","32,391,550.00"
"1995","Noviembre","29,488,620.00"
"1995","Noviembre","25,346,770.00"
"1995","Noviembre","16,507,600.00"
"1995","Noviembre","37,426,350.00"
"1995","Noviembre","24,280,970.00"
"1995","Noviembre","1,655,000.00"
"1995","Noviembre","19,586,970.00"
"1995","Noviembre","16,304,530.00"
"1995","Noviembre","25,609,440.00"
"1995","Noviembre","53,269,200.00"
"1995","Noviembre","42,021,150.00"
"1995","Noviembre","25,548,350.00"
"1995","Noviembre","29,676,950.00"
"1995","Noviembre","23,849,200.00"
"1995","Noviembre","27,885,910.00"
"1995","Noviembre","58,422,500.00"
"1995","Diciembre","37,932,900.00"
"1995","Diciembre","29,222,440.00"
"1995","Diciembre","18,527,550.00"
"1995","Diciembre","20,636,360.00"
"1995","Diciembre","9,053,400.00"
"1995","Diciembre","53,390,140.00"
"1995","Diciembre","8,144,170.00"
"1995","Diciembre","14,640,800.00"
"1995","Diciembre","30,195,800.00"
"1995","Diciembre","24,454,650.00"
"1995","Diciembre","20,051,850.00"
"1995","Diciembre","67,660,560.00"
"1995","Diciembre","32,921,300.00"
"1995","Diciembre","69,948,400.00"
"1995","Diciembre","31,185,870.00"
"1995","Diciembre","294,400.00"
"1995","Diciembre","18,231,890.00"
"1995","Diciembre","42,421,600.00"
"1995","Diciembre","22,621,360.00"
"1996","Enero","67,798,177.00"
"1996","Enero","115,170,843.00"
"1996","Enero","95,503,682.00"
"1996","Enero","60,545,119.00"
"1996","Enero","57,726,107.00"
"1996","Enero","65,143,125.00"
"1996","Enero","105,117,277.00"
"1996","Enero","82,350,590.00"
"1996","Enero","77,231,663.00"
"1996","Enero","64,403,281.00"
"1996","Enero","71,759,077.00"
"1996","Enero","66,092,237.00"
"1996","Enero","92,033,381.00"
"1996","Enero","94,260,984.00"
"1996","Enero","101,119,592.00"
"1996","Enero","101,583,292.00"
"1996","Enero","92,244,028.00"
"1996","Enero","89,059,564.00"
"1996","Enero","139,104,633.00"
"1996","Enero","83,710,014.00"
"1996","Enero","59,634,944.00"
"1996","Enero","79,558,776.00"
"1996","Febrero","71,139,653.00"
"1996","Febrero","129,293,914.00"
"1996","Febrero","45,219,260.00"
"1996","Febrero","150,078,714.00"
"1996","Febrero","104,924,892.00"
"1996","Febrero","140,041,200.00"
"1996","Febrero","86,664,861.00"
"1996","Febrero","74,036,658.00"
"1996","Febrero","125,273,921.00"
"1996","Febrero","77,979,150.00"
"1996","Febrero","77,050,226.00"
"1996","Febrero","118,857,633.00"
"1996","Febrero","75,079,183.00"
"1996","Febrero","100,430,046.00"
"1996","Febrero","71,285,114.00"
"1996","Febrero","86,998,293.00"
"1996","Febrero","84,986,398.00"
"1996","Febrero","75,036,914.00"
"1996","Febrero","53,294,444.00"
"1996","Febrero","82,443,651.00"
"1996","Marzo","154,314,983.00"
"1996","Marzo","102,793,556.00"
"1996","Marzo","50,601,706.00"
"1996","Marzo","90,741,741.00"
"1996","Marzo","75,693,993.00"
"1996","Marzo","105,917,993.00"
"1996","Marzo","73,232,956.00"
"1996","Marzo","66,709,145.00"
"1996","Marzo","63,677,837.00"
"1996","Marzo","83,501,631.00"
"1996","Marzo","132,213,602.00"
"1996","Marzo","58,473,330.00"
"1996","Marzo","95,824,119.00"
"1996","Marzo","146,114,938.00"
"1996","Marzo","86,402,607.00"
"1996","Marzo","126,736,050.00"
"1996","Marzo","71,734,237.00"
"1996","Marzo","100,295,420.00"
"1996","Marzo","136,592,514.00"
"1996","Marzo","144,347,186.00"
"1996","Marzo","92,325,202.00"
"1996","Abril","33,999,103.00"
"1996","Abril","35,070,051.00"
"1996","Abril","82,645,821.00"
"1996","Abril","130,213,103.00"
"1996","Abril","94,805,788.00"
"1996","Abril","79,750,571.00"
"1996","Abril","107,243,118.00"
"1996","Abril","92,001,336.00"
"1996","Abril","60,023,718.00"
"1996","Abril","84,930,990.00"
"1996","Abril","44,152,913.00"
"1996","Abril","76,888,800.00"
"1996","Abril","88,261,426.00"
"1996","Abril","85,093,774.00"
"1996","Abril","56,133,282.00"
"1996","Abril","64,747,067.00"
"1996","Abril","97,538,131.00"
"1996","Abril","74,956,446.00"
"1996","Abril","46,996,434.00"
"1996","Mayo","65,571,938.00"
"1996","Mayo","64,738,457.00"
"1996","Mayo","70,775,350.00"
"1996","Mayo","33,647,400.00"
"1996","Mayo","94,611,076.00"
"1996","Mayo","81,175,138.00"
"1996","Mayo","74,736,039.00"
"1996","Mayo","77,176,540.00"
"1996","Mayo","66,460,157.00"
"1996","Mayo","61,201,179.00"
"1996","Mayo","96,910,268.00"
"1996","Mayo","68,379,225.00"
"1996","Mayo","106,172,277.00"
"1996","Mayo","83,912,202.00"
"1996","Mayo","75,920,811.00"
"1996","Mayo","80,596,153.00"
"1996","Mayo","99,590,886.00"
"1996","Mayo","57,414,099.00"
"1996","Mayo","80,398,237.00"
"1996","Mayo","112,730,346.00"
"1996","Mayo","73,183,926.00"
"1996","Mayo","59,957,390.00"
"1996","Junio","68,940,064.00"
"1996","Junio","48,517,678.00"
"1996","Junio","77,063,621.00"
"1996","Junio","62,100,518.00"
"1996","Junio","91,666,883.00"
"1996","Junio","102,082,834.00"
"1996","Junio","46,278,558.00"
"1996","Junio","83,889,993.00"
"1996","Junio","81,748,577.00"
"1996","Junio","61,866,102.00"
"1996","Junio","68,350,327.00"
"1996","Junio","80,013,254.00"
"1996","Junio","68,182,908.00"
"1996","Junio","91,122,884.00"
"1996","Junio","68,438,501.00"
"1996","Junio","82,960,597.00"
"1996","Junio","90,830,053.00"
"1996","Junio","117,249,807.00"
"1996","Junio","78,713,627.00"
"1996","Julio","96,349,381.00"
"1996","Julio","75,566,793.00"
"1996","Julio","74,931,592.00"
"1996","Julio","45,189,634.00"
"1996","Julio","103,310,153.00"
"1996","Julio","80,535,551.00"
"1996","Julio","100,923,094.00"
"1996","Julio","88,644,757.00"
"1996","Julio","107,490,878.00"
"1996","Julio","136,157,833.00"
"1996","Julio","81,764,120.00"
"1996","Julio","126,284,177.00"
"1996","Julio","91,221,345.00"
"1996","Julio","85,083,196.00"
"1996","Julio","140,114,123.00"
"1996","Julio","109,756,146.00"
"1996","Julio","76,201,980.00"
"1996","Julio","101,837,953.00"
"1996","Julio","125,967,301.00"
"1996","Julio","89,678,319.00"
"1996","Julio","96,919,160.00"
"1996","Julio","89,053,821.00"
"1996","Agosto","95,011,930.00"
"1996","Agosto","99,739,193.00"
"1996","Agosto","87,486,269.00"
"1996","Agosto","79,641,970.00"
"1996","Agosto","64,750,492.00"
"1996","Agosto","66,690,146.00"
"1996","Agosto","112,164,091.00"
"1996","Agosto","123,363,739.00"
"1996","Agosto","108,339,390.00"
"1996","Agosto","123,170,479.00"
"1996","Agosto","62,960,175.00"
"1996","Agosto","98,017,219.00"
"1996","Agosto","108,726,577.00"
"1996","Agosto","103,861,607.00"
"1996","Agosto","83,444,834.00"
"1996","Agosto","58,426,932.00"
"1996","Agosto","90,263,287.00"
"1996","Agosto","112,272,546.00"
"1996","Agosto","139,127,945.00"
"1996","Agosto","88,379,836.00"
"1996","Agosto","69,671,984.00"
"1996","Septiembre","56,931,616.00"
"1996","Septiembre","74,893,372.00"
"1996","Septiembre","77,021,352.00"
"1996","Septiembre","129,023,533.00"
"1996","Septiembre","100,076,617.00"
"1996","Septiembre","80,209,648.00"
"1996","Septiembre","91,413,427.00"
"1996","Septiembre","107,390,953.00"
"1996","Septiembre","139,396,141.00"
"1996","Septiembre","69,768,859.00"
"1996","Septiembre","94,649,789.00"
"1996","Septiembre","84,365,618.00"
"1996","Septiembre","99,827,596.00"
"1996","Septiembre","106,839,637.00"
"1996","Septiembre","57,885,726.00"
"1996","Septiembre","52,575,893.00"
"1996","Septiembre","96,178,805.00"
"1996","Septiembre","122,706,836.00"
"1996","Septiembre","64,069,388.00"
"1996","Septiembre","123,551,676.00"
"1996","Octubre","67,313,221.00"
"1996","Octubre","129,131,023.00"
"1996","Octubre","99,104,288.00"
"1996","Octubre","107,573,532.00"
"1996","Octubre","143,652,348.00"
"1996","Octubre","89,500,586.00"
"1996","Octubre","92,651,849.00"
"1996","Octubre","107,134,790.00"
"1996","Octubre","110,503,746.00"
"1996","Octubre","84,698,730.00"
"1996","Octubre","98,186,302.00"
"1996","Octubre","137,407,529.00"
"1996","Octubre","74,153,122.00"
"1996","Octubre","150,817,390.00"
"1996","Octubre","148,601,486.00"
"1996","Octubre","78,152,136.00"
"1996","Octubre","109,573,940.00"
"1996","Octubre","94,845,784.00"
"1996","Octubre","158,188,366.00"
"1996","Octubre","168,354,544.00"
"1996","Octubre","113,051,272.00"
"1996","Noviembre","137,716,526.00"
"1996","Noviembre","121,776,460.00"
"1996","Noviembre","155,876,527.00"
"1996","Noviembre","176,506,659.00"
"1996","Noviembre","86,599,188.00"
"1996","Noviembre","120,256,932.00"
"1996","Noviembre","97,077,093.00"
"1996","Noviembre","123,749,407.00"
"1996","Noviembre","126,711,543.00"
"1996","Noviembre","105,949,777.00"
"1996","Noviembre","123,080,294.00"
"1996","Noviembre","72,117,614.00"
"1996","Noviembre","124,465,850.00"
"1996","Noviembre","111,064,685.00"
"1996","Noviembre","111,348,176.00"
"1996","Noviembre","128,073,344.00"
"1996","Noviembre","118,900,506.00"
"1996","Noviembre","130,218,314.00"
"1996","Noviembre","140,782,272.00"
"1996","Noviembre","88,781,104.00"
"1996","Diciembre","96,858,365.00"
"1996","Diciembre","51,488,956.00"
"1996","Diciembre","94,650,794.00"
"1996","Diciembre","76,825,235.00"
"1996","Diciembre","54,585,194.00"
"1996","Diciembre","117,379,197.00"
"1996","Diciembre","98,061,628.00"
"1996","Diciembre","98,370,528.00"
"1996","Diciembre","101,283,325.00"
"1996","Diciembre","64,940,308.00"
"1996","Diciembre","97,993,340.00"
"1996","Diciembre","84,408,552.00"
"1996","Diciembre","105,029,406.00"
"1996","Diciembre","108,499,439.00"
"1996","Diciembre","96,260,015.00"
"1996","Diciembre","90,295,937.00"
"1996","Diciembre","77,162,773.00"
"1996","Diciembre","76,359,597.00"
"1996","Diciembre","61,405,910.00"
"1997","Enero","62,307,624.00"
"1997","Enero","101,563,933.00"
"1997","Enero","134,884,249.00"
"1997","Enero","112,385,953.00"
"1997","Enero","101,334,367.00"
"1997","Enero","131,977,063.00"
"1997","Enero","77,743,095.00"
"1997","Enero","107,905,501.00"
"1997","Enero","115,723,046.00"
"1997","Enero","84,017,882.00"
"1997","Enero","107,196,954.00"
"1997","Enero","85,119,035.00"
"1997","Enero","105,171,665.00"
"1997","Enero","93,289,455.00"
"1997","Enero","94,337,934.00"
"1997","Enero","88,844,831.00"
"1997","Enero","62,422,123.00"
"1997","Enero","39,774,762.00"
"1997","Enero","97,027,644.00"
"1997","Enero","98,894,597.00"
"1997","Enero","63,524,000.00"
"1997","Enero","44,586,500.00"
"1997","Febrero","53,232,000.00"
"1997","Febrero","82,398,730.00"
"1997","Febrero","79,808,602.00"
"1997","Febrero","75,562,071.00"
"1997","Febrero","53,476,048.00"
"1997","Febrero","137,155,918.00"
"1997","Febrero","53,739,920.00"
"1997","Febrero","61,266,646.00"
"1997","Febrero","93,189,273.00"
"1997","Febrero","76,507,583.00"
"1997","Febrero","138,311,481.00"
"1997","Febrero","76,978,102.00"
"1997","Febrero","115,734,840.00"
"1997","Febrero","87,968,849.00"
"1997","Febrero","48,075,418.00"
"1997","Febrero","102,053,033.00"
"1997","Febrero","102,151,574.00"
"1997","Febrero","103,592,619.00"
"1997","Febrero","59,592,390.00"
"1997","Febrero","58,862,235.00"
"1997","Marzo","102,233,960.00"
"1997","Marzo","109,408,900.00"
"1997","Marzo","95,240,856.00"
"1997","Marzo","124,584,270.00"
"1997","Marzo","41,080,016.00"
"1997","Marzo","105,817,029.00"
"1997","Marzo","131,546,466.00"
"1997","Marzo","132,416,920.00"
"1997","Marzo","112,527,080.00"
"1997","Marzo","38,184,890.00"
"1997","Marzo","166,307,175.00"
"1997","Marzo","139,687,392.00"
"1997","Marzo","173,840,083.00"
"1997","Marzo","126,429,265.00"
"1997","Marzo","84,012,943.00"
"1997","Marzo","102,820,990.00"
"1997","Marzo","54,907,119.00"
"1997","Marzo","7,106,200.00"
"1997","Marzo","173,958,506.00"
"1997","Abril","169,828,900.00"
"1997","Abril","159,857,661.00"
"1997","Abril","126,663,503.00"
"1997","Abril","61,809,918.00"
"1997","Abril","97,812,716.00"
"1997","Abril","168,264,804.00"
"1997","Abril","146,096,235.00"
"1997","Abril","134,775,724.00"
"1997","Abril","60,582,439.00"
"1997","Abril","141,433,128.00"
"1997","Abril","164,896,440.00"
"1997","Abril","122,553,868.00"
"1997","Abril","118,943,900.00"
"1997","Abril","49,385,700.00"
"1997","Abril","172,708,311.00"
"1997","Abril","148,977,910.00"
"1997","Abril","69,199,515.00"
"1997","Abril","133,455,522.00"
"1997","Abril","67,917,581.00"
"1997","Mayo","37,208,024.00"
"1997","Mayo","165,882,296.00"
"1997","Mayo","126,064,555.00"
"1997","Mayo","102,047,138.00"
"1997","Mayo","108,376,169.00"
"1997","Mayo","56,861,887.00"
"1997","Mayo","122,132,397.00"
"1997","Mayo","133,490,345.00"
"1997","Mayo","86,029,675.00"
"1997","Mayo","146,040,110.00"
"1997","Mayo","114,388,728.00"
"1997","Mayo","180,314,981.00"
"1997","Mayo","170,807,970.00"
"1997","Mayo","153,853,117.00"
"1997","Mayo","186,867,776.00"
"1997","Mayo","66,677,546.00"
"1997","Mayo","128,276,105.00"
"1997","Mayo","104,552,671.00"
"1997","Mayo","70,040,900.00"
"1997","Mayo","98,511,000.00"
"1997","Mayo","70,844,690.00"
"1997","Junio","101,310,700.00"
"1997","Junio","114,247,603.00"
"1997","Junio","109,868,880.00"
"1997","Junio","195,422,953.00"
"1997","Junio","58,359,417.00"
"1997","Junio","146,210,320.00"
"1997","Junio","126,622,793.00"
"1997","Junio","141,413,381.00"
"1997","Junio","139,388,430.00"
"1997","Junio","54,294,358.00"
"1997","Junio","163,947,413.00"
"1997","Junio","159,615,113.00"
"1997","Junio","182,596,561.00"
"1997","Junio","181,580,660.00"
"1997","Junio","92,402,268.00"
"1997","Junio","163,506,095.00"
"1997","Junio","145,416,520.00"
"1997","Junio","248,060,997.00"
"1997","Junio","154,994,480.00"
"1997","Junio","40,945,008.00"
"1997","Julio","129,410,770.00"
"1997","Julio","198,934,044.00"
"1997","Julio","94,038,801.00"
"1997","Julio","116,193,951.00"
"1997","Julio","113,189,096.00"
"1997","Julio","166,088,160.00"
"1997","Julio","105,606,910.00"
"1997","Julio","104,540,376.00"
"1997","Julio","126,493,670.00"
"1997","Julio","62,153,731.00"
"1997","Julio","119,576,120.00"
"1997","Julio","146,869,184.00"
"1997","Julio","93,853,856.00"
"1997","Julio","114,535,460.00"
"1997","Julio","163,297,140.00"
"1997","Julio","212,094,822.00"
"1997","Julio","159,944,650.00"
"1997","Julio","34,991,200.00"
"1997","Julio","129,587,130.00"
"1997","Julio","67,498,550.00"
"1997","Julio","82,754,640.00"
"1997","Julio","71,597,000.00"
"1997","Agosto","42,974,575.00"
"1997","Agosto","107,763,310.00"
"1997","Agosto","89,212,529.00"
"1997","Agosto","90,503,750.00"
"1997","Agosto","123,428,470.00"
"1997","Agosto","53,403,230.00"
"1997","Agosto","158,697,230.00"
"1997","Agosto","110,553,890.00"
"1997","Agosto","153,209,821.00"
"1997","Agosto","192,884,425.00"
"1997","Agosto","120,078,990.00"
"1997","Agosto","270,689,099.00"
"1997","Agosto","118,337,557.00"
"1997","Agosto","117,183,868.00"
"1997","Agosto","166,338,954.00"
"1997","Agosto","160,416,377.00"
"1997","Agosto","121,942,845.00"
"1997","Agosto","129,118,000.00"
"1997","Agosto","120,265,970.00"
"1997","Agosto","144,838,000.00"
"1997","Septiembre","151,221,800.00"
"1997","Septiembre","193,120,561.00"
"1997","Septiembre","220,106,360.00"
"1997","Septiembre","229,605,369.00"
"1997","Septiembre","62,563,041.00"
"1997","Septiembre","264,242,108.00"
"1997","Septiembre","289,921,460.00"
"1997","Septiembre","213,646,230.00"
"1997","Septiembre","269,743,439.00"
"1997","Septiembre","174,909,770.00"
"1997","Septiembre","220,755,522.00"
"1997","Septiembre","298,960,190.00"
"1997","Septiembre","329,094,938.00"
"1997","Septiembre","179,975,681.00"
"1997","Septiembre","234,894,362.00"
"1997","Septiembre","231,140,123.00"
"1997","Septiembre","222,775,051.00"
"1997","Septiembre","252,631,400.00"
"1997","Septiembre","134,101,000.00"
"1997","Septiembre","158,379,166.00"
"1997","Septiembre","149,930,210.00"
"1997","Octubre","205,710,440.00"
"1997","Octubre","168,141,000.00"
"1997","Octubre","90,346,000.00"
"1997","Octubre","140,931,757.00"
"1997","Octubre","151,813,871.00"
"1997","Octubre","161,480,840.00"
"1997","Octubre","194,981,790.00"
"1997","Octubre","112,955,038.00"
"1997","Octubre","163,497,750.00"
"1997","Octubre","140,105,945.00"
"1997","Octubre","206,283,380.00"
"1997","Octubre","82,004,382.00"
"1997","Octubre","262,929,640.00"
"1997","Octubre","178,936,360.00"
"1997","Octubre","270,732,610.00"
"1997","Octubre","98,821,308.00"
"1997","Octubre","146,188,781.00"
"1997","Octubre","234,338,312.00"
"1997","Octubre","169,136,145.00"
"1997","Octubre","111,060,300.00"
"1997","Noviembre","320,159,993.00"
"1997","Noviembre","194,635,261.00"
"1997","Noviembre","138,536,597.00"
"1997","Noviembre","171,993,090.00"
"1997","Noviembre","58,893,559.00"
"1997","Noviembre","195,417,568.00"
"1997","Noviembre","220,834,504.00"
"1997","Noviembre","229,118,610.00"
"1997","Noviembre","273,710,670.00"
"1997","Noviembre","63,270,339.00"
"1997","Noviembre","169,042,060.00"
"1997","Noviembre","151,344,226.00"
"1997","Noviembre","159,384,969.00"
"1997","Noviembre","169,158,690.00"
"1997","Noviembre","67,014,640.00"
"1997","Noviembre","247,216,735.00"
"1997","Noviembre","154,572,630.00"
"1997","Noviembre","265,864,168.00"
"1997","Noviembre","87,841,160.00"
"1997","Noviembre","161,479,590.00"
"1997","Diciembre","107,245,150.00"
"1997","Diciembre","139,112,000.00"
"1997","Diciembre","147,330,050.00"
"1997","Diciembre","220,225,300.00"
"1997","Diciembre","97,591,419.00"
"1997","Diciembre","161,266,087.00"
"1997","Diciembre","164,469,809.00"
"1997","Diciembre","211,660,554.00"
"1997","Diciembre","230,342,468.00"
"1997","Diciembre","50,895,940.00"
"1997","Diciembre","238,864,280.00"
"1997","Diciembre","188,616,150.00"
"1997","Diciembre","172,479,627.00"
"1997","Diciembre","296,172,818.00"
"1997","Diciembre","99,938,430.00"
"1997","Diciembre","163,102,000.00"
"1997","Diciembre","94,197,000.00"
"1997","Diciembre","4,800,000.00"
"1997","Diciembre","63,689,295.00"
"1997","Diciembre","111,921,700.00"
"1997","Diciembre","33,362,350.00"
"1998","Enero","24,000,000.00"
"1998","Enero","181,152,833.00"
"1998","Enero","214,587,915.00"
"1998","Enero","146,007,442.00"
"1998","Enero","180,685,500.00"
"1998","Enero","137,845,780.00"
"1998","Enero","247,389,360.00"
"1998","Enero","121,539,270.00"
"1998","Enero","141,688,860.00"
"1998","Enero","119,807,780.00"
"1998","Enero","76,801,824.00"
"1998","Enero","112,325,526.00"
"1998","Enero","174,645,990.00"
"1998","Enero","158,041,287.00"
"1998","Enero","201,459,810.00"
"1998","Enero","96,598,630.00"
"1998","Enero","142,208,693.00"
"1998","Enero","91,650,242.00"
"1998","Enero","83,322,008.00"
"1998","Enero","80,597,000.00"
"1998","Enero","262,767,848.00"
