date;CPI;target;v_cpi;vol_cpi1;pce;core_pce;cpiUS;pet;fao_Index;inf_seasAdj;IT_reg;inf_seasAdj_l1;inf_seasAdj_l3;inf_seasAdj_l6;inf_seasAdj_l12;inf_seasAdj_l24
1996-10-01;40.17;9.0;10.6611570247934;1.1994506318234044;2.2561812710606866;1.8958800298858103;3.0618892508143203;42.77522935779814;-7.835820895522405;-0.5097688252828823;0.0;0.563135868241952;0.5385699734149858;1.2526008714193746;-0.4456374612151075;1.494974249061916
1996-11-01;40.62;9.0;10.440456769983687;1.2009049617985914;2.440681726782312;1.963999999999988;3.2530904359141077;31.79544191217345;-9.147869674185461;-0.5693440864534467;0.0;-0.5097688252828823;0.8524308876395605;0.23008569842515011;-0.817734179773359;2.1544574391062716
1996-12-01;40.97;9.0;10.849567099567103;1.18344995157317;2.36266245899599;1.861394048332321;3.378817413905133;33.35084033613447;-8.461538461538453;-0.07760575218616242;0.0;-0.5693440864534467;0.563135868241952;-0.6275712729666446;-1.0024350113511016;1.679855989828848
1997-01-01;41.41;9.0;10.81081081081081;1.1934934080887356;2.267642590802388;1.8539699428115508;3.0381383322559907;33.31567796610171;-7.92207792207792;-0.10859101585942615;0.0;-0.07760575218616242;-0.5097688252828823;0.5385699734149858;-0.22382926063362324;-0.6764320039931258
1997-02-01;42.38;9.0;12.682797128423307;1.288002917369083;2.321989961943638;1.9299224311975394;3.0322580645161246;16.46565285789199;-8.387096774193548;2.092220170750587;0.0;-0.10859101585942615;-0.5693440864534467;0.8524308876395605;0.6161265080941948;-1.9174010599923061
1997-03-01;42.39;9.0;11.49395055234086;1.3183607245362543;2.121166297788113;1.9387241260501842;2.7652733118971096;-1.7322097378277168;-7.379134860050884;1.2695212566007994;0.0;2.092220170750587;-0.07760575218616242;0.563135868241952;1.0165788613168418;-1.6739411477880228
1997-04-01;42.37;9.0;10.166406656266247;1.3087768983660777;1.9160921588245783;1.9982796268113612;2.434336963484962;-16.33432329232075;-9.158415841584144;0.20873999045028802;0.0;1.2695212566007994;-0.10859101585942615;-0.5097688252828823;1.2526008714193746;-1.7977245462486828
1997-05-01;42.43;9.0;9.60991991733402;1.256483790246129;1.6925034547867535;1.8957408581695256;2.237851662404089;-1.9764705882353018;-11.65048543689321;-0.08309031118505442;0.0;0.20873999045028802;2.092220170750587;-0.5693440864534467;0.23008569842515011;-0.6813717898802624
1997-06-01;42.45;9.0;8.95790554414786;1.1610062902759706;1.8252469693238238;1.968212899648858;2.233567326100827;-6.259168704156471;-12.795031055900619;-0.4759938742943267;0.0;-0.08309031118505442;1.2695212566007994;-0.07760575218616242;-0.6275712729666446;0.6167551853135435
1997-07-01;42.64;9.0;7.976702962775373;1.0896482612903582;1.6698297401728457;1.8446051886108705;2.165605095541401;-7.92682926829269;-14.71321695760598;-1.1000567517058553;0.0;-0.4759938742943267;0.20873999045028802;-0.10859101585942615;0.5385699734149858;0.5212569882571492
1997-08-01;43.09;9.0;8.049147442326987;1.0555262223461688;1.6559814486427404;1.7179642452805233;2.2900763358778775;-9.24408014571949;-12.640801001251578;-0.5814056694572094;0.0;-1.1000567517058553;-0.08309031118505442;2.092220170750587;0.8524308876395605;-0.24151230379830185
1997-09-01;43.35;9.0;8.34791302174458;0.9953174459345034;1.6145925432212938;1.6209050818983828;2.21940393151554;-17.507294706127553;-8.972691807542265;0.2938858989445255;0.0;-0.5814056694572094;-0.4759938742943267;1.2695212566007994;0.563135868241952;-0.6138171731912863
1997-10-01;43.57;9.0;8.4640278815036;0.8993377192874193;1.4388391646324994;1.5345737367918;2.0859671302149163;-14.618473895582317;-5.802968960863697;0.7218585679775495;0.0;0.2938858989445255;-1.1000567517058553;0.20873999045028802;-0.5097688252828823;-0.4456374612151075
1997-11-01;43.73;9.0;7.656326932545543;0.8133600343355357;1.2630125489028199;1.4318779176964336;1.8903591682419618;-14.930409110080134;-3.0344827586206935;0.17373478875132561;0.0;0.7218585679775495;-0.5814056694572094;-0.08309031118505442;-0.5693440864534467;-0.817734179773359
1997-12-01;43.89;9.0;7.127166219184766;0.7247674653208668;1.1249932392233042;1.4509234931963544;1.6970458830924073;-27.845608507286336;-4.761904761904767;-0.23060904358190817;0.0;0.17373478875132561;0.2938858989445255;-0.4759938742943267;-0.07760575218616242;-1.0024350113511016
