;core_pce;pce;cpiUS;gpenergy;pet_wti;food_imf;fao_Index;IGREA;USPHCI;GEPUI
1970-10-01;4.683040935672511;4.643121758458868;5.630026809651478;;-1.1940298507462699;;;1.1172380503027783;;
1970-11-01;4.823600689751606;4.608498917961823;5.600000000000005;;-1.1940298507462699;;;1.021732289953978;;
1970-12-01;4.958907925894973;4.587290707921277;5.570291777188308;;6.26865671641792;;;0.32262081606975856;;
1971-01-01;5.025916327286173;4.434362651836676;5.277044854881274;;6.26865671641792;;;0.15945685694365097;;
1971-02-01;5.020515421142413;4.329446064139941;4.724409448818889;;6.26865671641792;;;-0.2851957760894303;;
1971-03-01;4.965092779717084;4.4156851340216186;4.438642297650142;;6.26865671641792;;;-0.31776929689062355;;
1971-04-01;4.950359152674211;4.292052469135799;4.155844155844157;;6.26865671641792;;;-0.4154283978596409;;
1971-05-01;5.0378407951126025;4.39861551773868;4.404145077720201;;6.26865671641792;;;-0.5403586854248682;;
1971-06-01;5.064958662669228;4.588607594936689;4.381443298969079;;6.26865671641792;;;-0.978348646497293;;
1971-07-01;5.068331975744411;4.524173514236596;4.370179948586128;;7.552870090634434;;;-1.0938326586946652;;
1971-08-01;4.85703977631462;4.550435984180701;4.358974358974366;;7.552870090634434;;;-1.1672524168142673;;
1971-09-01;4.589751650424412;4.240785541482861;4.081632653061207;;7.552870090634434;;;-0.9178737505641127;;
1971-10-01;4.2456203074722865;3.889544489025254;3.8071065989847774;;7.552870090634434;;;-1.0984634650057405;;
1971-11-01;3.943624399786594;3.690817621891007;3.535353535353525;;7.552870090634434;;;-0.7971296530971437;;
1971-12-01;3.7469586374695885;3.6418106071244516;3.266331658291466;;0.0;;;-0.8802478251124357;;
1972-01-01;3.7807349960341963;3.849028400597887;3.2581453634085378;;0.0;;;-1.1029944034467027;;
1972-02-01;3.6654960491659283;3.949513297005258;3.759398496240607;;0.0;;;-1.230340676705425;;
1972-03-01;3.54001662801382;3.7554544610528096;3.499999999999992;;0.0;;;-1.2781891553056772;;
1972-04-01;3.3916038188238407;3.5142883566077865;3.4912718204488824;;0.0;;;-1.10742692191604;;
1972-05-01;3.181561699726543;3.3015609890868935;3.2258064516129226;;0.0;;;-1.1807477774311879;;
1972-06-01;2.9832677590903023;3.007380919635083;2.9629629629629672;;0.0;;;-1.2316966707656325;;
1972-07-01;2.885692135412188;3.06229717994424;2.9556650246305383;;0.0;;;-1.0425762725593972;;
1972-08-01;2.9547116253064276;3.067177103272245;2.9484029484029284;;0.0;;;-1.1607858051592126;;
1972-09-01;3.1302331572845565;3.372013651877137;3.1862745098039325;;0.0;;;-0.1520753374901616;;
1972-10-01;3.0266655234502338;3.3259121268572;3.1784841075794823;;0.0;;;-0.0984627044680158;;
1972-11-01;3.0625775268403155;3.4234152534687645;3.4146341463414664;;0.0;;;-0.07732467293608786;;
1972-12-01;3.0530445164591358;3.3467323065805576;3.406326034063256;;0.0;;;0.1824925617794653;;
1973-01-01;2.6791779891304435;3.2340770061173085;3.6407766990291357;;0.0;;;0.39542763049583923;;
1973-02-01;2.7270802456066168;3.373807070209245;3.864734299516903;;0.0;;;0.5576720441420566;;
1973-03-01;2.937198884287051;3.9550803096058296;4.8309178743961345;;0.0;;;0.7268155270214017;;
1973-04-01;3.2929965847282583;4.565353345841161;5.301204819277117;;0.0;;;0.8084189373383674;;
1973-05-01;3.453642941275459;4.854239101364;5.528846153846145;;0.0;;;0.9434123792788124;;
1973-06-01;3.694529577228267;5.2917352797187345;5.995203836930463;;0.0;;;1.081785439045341;;
1973-07-01;3.8387474882786154;5.299569825712891;5.741626794258381;;0.0;;;1.108927409982841;;
1973-08-01;4.106441640905678;6.199425160291838;7.398568019093088;;21.067415730337057;;;1.3041171573370123;;
1973-09-01;4.280123240902656;6.149850325761563;7.3634204275534465;;21.067415730337057;;;1.5161867651508871;;
1973-10-01;4.623002663115838;6.6311947583659325;8.056872037914697;;21.067415730337057;;;1.9973215766436307;;
1973-11-01;4.851628968665711;7.185760007014763;8.25471698113207;;21.067415730337057;;;1.9421178479723256;;
1973-12-01;5.114200595829188;7.7222270780526125;8.94117647058823;;21.067415730337057;;;2.1277774160975054;;
1974-01-01;5.565893396187405;8.426648076336551;9.601873536299754;;183.9887640449438;;;1.9705005565377776;;
1974-02-01;5.9070860299270445;9.114944521497925;9.999999999999986;;183.9887640449438;;;1.655965901415089;;
1974-03-01;6.302089748326978;9.606197546804385;10.138248847926267;;183.9887640449438;;;1.8338310421571318;;
1974-04-01;6.482161809127263;9.56510594668487;10.068649885583515;;183.9887640449438;;;1.6114690850624094;;
1974-05-01;7.0914487862399955;10.105003613484676;10.70615034168565;;183.9887640449438;;;1.9410180020049985;;
1974-06-01;7.725009109680547;10.402400879195195;10.859728506787313;;183.9887640449438;;;1.5387052063953568;;
1974-07-01;8.21608546663979;10.81536388140163;11.538461538461519;;183.9887640449438;;;1.1617626180431568;;
1974-08-01;8.747642550459457;10.700753632843396;10.888888888888882;;134.57076566125292;;;1.0992193991189636;;
1974-09-01;9.17911043679629;11.404636503131083;11.946902654867241;;134.57076566125292;;;1.1316043032978107;;
1974-10-01;9.609036312293684;11.575735081859051;11.842105263157897;;158.93271461716938;;;1.1529610101959649;;
1974-11-01;9.879670677644082;11.49787303664922;12.200435729847502;;158.93271461716938;;;1.1049010641651678;;
1974-12-01;10.04566210045661;11.460911193151846;12.095032397408211;;158.93271461716938;;;0.41497721157776996;;
1975-01-01;10.145324924595567;11.09101868595539;11.752136752136755;;10.385756676557879;;;-0.003955047002258592;;
1975-02-01;10.221080491981937;10.407149950347572;11.205073995771686;;10.385756676557879;;;-0.17012007126585285;;
1975-03-01;9.941294608373251;9.510346723210429;10.460251046025103;;10.385756676557879;;;-0.4821037891307855;;
1975-04-01;9.652687265199722;9.112176862790978;10.187110187110182;;10.385756676557879;;;-0.7560448466585307;;
1975-05-01;9.06709192390933;8.474903474903472;9.259259259259256;;10.385756676557879;;;-0.8055997850044442;;
1975-06-01;8.490246927500289;8.239212833569432;9.183673469387754;;10.385756676557879;;;-0.673043954420818;;
1975-07-01;8.199530603881833;8.36880510793554;9.533468559837743;;10.385756676557879;;;-0.7656357819356413;;
1975-08-01;7.538467215231903;7.7105352239816405;8.617234468937895;;10.385756676557879;;;-0.8346258060060766;;
1975-09-01;7.156701407935651;7.132487063991366;7.905138339920947;;10.385756676557879;;;-0.626624960010472;;
1975-10-01;6.85438513734169;6.985511531638089;7.647058823529407;;0.0;;;-0.6191104596684704;;
1975-11-01;6.783141210374644;6.871125132983602;7.37864077669903;;0.0;;;-0.4354581057929626;;
1975-12-01;6.678351695521534;6.620805124845308;7.129094412331405;;0.0;;;-0.6512800724797384;;
1976-01-01;6.604075536114373;6.3664315427744755;6.692160611854692;;0.0;;;-0.842650412123304;;
1976-02-01;6.275160675188918;5.925526173772244;6.273764258555126;;7.795698924731176;;;-0.9217937686568772;;
1976-03-01;6.07391273800324;5.7262720068844475;6.060606060606055;;8.422939068100344;;;-0.5927709586240938;;
1976-04-01;5.971192840162232;5.606775300171529;5.849056603773595;;9.050179211469533;;;-0.5262357721899319;;
1976-05-01;6.026109660574397;5.694963516639984;6.214689265536721;;9.050179211469533;;;-0.34822866314479844;;
1976-06-01;5.9343171897734415;5.49326164620989;5.981308411214958;;9.050179211469533;;;-0.29024110831268113;;
1976-07-01;5.866960473763938;5.123798835659676;5.555555555555558;;9.050179211469533;;;-0.3888837964255089;;
1976-08-01;6.111034861377984;5.24845479624263;5.719557195571956;;9.050179211469533;;;-0.43507870070053734;;
1976-09-01;6.156576342911757;5.319851280447541;5.494505494505497;;24.551971326164868;;;-0.4487652581691621;;
1976-10-01;6.146427601195326;5.261521453741458;5.464480874316946;;24.551971326164868;;;-0.37625058510736487;;
1976-11-01;5.93057382855986;5.063160785390619;5.063291139240511;;24.551971326164868;;;-0.34980158209908496;;
1976-12-01;5.861248030043931;5.069470521967712;5.035971223021574;;24.551971326164868;;;-0.654351362178948;;
1977-01-01;5.961435815318938;5.278013943206927;5.197132616487465;;24.551971326164868;;;-0.9028389768489565;;
1977-02-01;6.190397075926235;5.9676652401331465;6.082289803220031;;15.544472152950961;;;-0.8270180647139674;;
1977-03-01;6.289120715350216;6.341992810147201;6.428571428571428;;14.876033057851256;;;-0.8333736522554257;;
1977-04-01;6.403404592240691;6.716746184820499;6.951871657754016;;14.215283483977004;;;-0.7985793521774872;;
1977-05-01;6.438796952981352;6.74524330695403;6.737588652482285;;14.215283483977004;;;-0.6548439261071003;;
1977-06-01;6.6450832270512405;6.877011802575095;6.701940035273357;;14.215283483977004;;;-0.7435747281111704;;
1977-07-01;6.715883959932367;6.892410341951605;6.666666666666665;;14.215283483977004;;;-0.8141310813414887;;
1977-08-01;6.622473726758282;6.801592568015913;6.631762652705064;;22.0213640098603;;;-0.8644553735432983;;
1977-09-01;6.45213142159069;6.601781590234257;6.423611111111094;;6.834532374100721;;;-0.8675099381586839;;
1977-10-01;6.446349734467982;6.537792510420415;6.390328151986191;;6.834532374100721;;;-0.603457823117492;;
1977-11-01;6.509346836088015;6.668409187440805;6.712564543889843;;6.834532374100721;;;-0.6124609116082174;;
1977-12-01;6.4837984226030265;6.589122100201439;6.67808219178081;;6.834532374100721;;;-0.6974121045473182;;
1978-01-01;6.472940213455902;6.599476693478046;6.814310051107331;;6.834532374100721;;;-0.7062806312926064;;
1978-02-01;6.230051943175408;6.2630212506811;6.2394603709949426;;6.834532374100721;;;-0.7121294729258442;;
1978-03-01;6.35321243846203;6.4166347748437325;6.375838926174482;;6.834532374100721;;;-0.7208664265366782;;
1978-04-01;6.514122717266613;6.604730800938552;6.499999999999995;;6.834532374100721;;;-0.7324367318617562;;
1978-05-01;6.59838973378164;6.823774370622737;7.14285714285714;;6.834532374100721;;;-0.41507154657059614;;
1978-06-01;6.556070037717343;6.923921568627445;7.438016528925617;;6.834532374100721;;;-0.3118735656217154;;
1978-07-01;6.521805382013235;6.9535907119003815;7.7302631578947345;;6.834532374100721;;;-0.4716679865227562;;
1978-08-01;6.575076577806072;6.995961478720103;7.855973813420625;;0.0;;;-0.47995787363102294;;
1978-09-01;6.734515145109188;7.201881712110425;8.482871125611746;;0.0;;;-0.25235554496151036;;
1978-10-01;7.002674841463041;7.553679800375823;8.92857142857142;;0.0;;;-0.32738735242019434;;
1978-11-01;7.0234713709074414;7.547169811320753;8.870967741935477;;0.0;;;-0.0671752757867909;;
1978-12-01;6.889166517936807;7.5291105285618665;8.988764044943842;;0.0;;;-0.12299382856337243;;
1979-01-01;6.79795381294539;7.7030303030303005;9.250398724082931;;0.0;;;-0.2953136350395967;;
1979-02-01;6.733629856549528;7.779084849033269;9.84126984126985;;6.734006734006726;;;-0.19420523148902977;;
1979-03-01;6.770573931386048;7.9207624070966265;10.252365930599371;;6.734006734006726;;;0.13798605378831236;;
1979-04-01;7.061768644117139;8.224026650010408;10.485133020344284;;6.734006734006726;;;0.1746307217277215;;
1979-05-01;7.361963190184051;8.570331649980801;10.697674418604652;;21.885521885521907;;;0.54216319504868;;
1979-06-01;7.3642406975740204;8.75535473270348;11.076923076923073;;28.619528619528634;;;0.8629317771141796;;
1979-07-01;7.27262323691813;8.987714844319928;11.45038167938932;;46.46464646464648;;;1.0118336762480329;;
1979-08-01;7.407302011894945;9.270657917658664;11.836115326251884;;78.45117845117846;;;0.6944093498724525;;
1979-09-01;7.523413405766344;9.610832034182115;11.879699248120312;;91.91919191919193;;;0.8162489867368852;;
1979-10-01;7.516220543212659;9.632515108985217;12.071535022354718;;95.28619528619528;;;0.814812133114928;;
1979-11-01;7.626976588255019;9.768740031897917;12.592592592592599;;108.75420875420878;;;0.9170229814249812;;
1979-12-01;7.978516168531202;10.176890803946016;13.254786450662737;;118.85521885521885;;;0.6605599520607562;;
1980-01-01;8.242427598427371;10.497439648866136;13.868613138686126;;118.85521885521885;;;0.6489349050351272;0.03107780471677324;
1980-02-01;8.969228646336425;11.102093361692589;14.161849710982644;;133.43848580441642;;;0.7482672197729705;0.03010327400571322;
1980-03-01;9.348589616946533;11.593679708977799;14.592274678111572;;139.74763406940065;;;0.7848959144220018;0.026005244755244794;
1980-04-01;8.907014681892322;11.020722255812675;14.589235127478762;;149.21135646687696;;;1.1251077869701254;0.022474361771765317;
1980-05-01;8.835579514824786;10.73633816609092;14.425770308123242;;118.23204419889501;;;1.1836342199192305;0.014112027789839221;
1980-06-01;8.947142703977695;10.5244698645659;14.265927977839322;;106.80628272251309;;;1.0580691588063453;0.009309374323446695;
1980-07-01;9.166555540738774;10.538434763982973;13.15068493150684;;81.60919540229885;;;0.8331444956379465;0.004534657741308568;
1980-08-01;9.230606189063174;10.612461804171659;12.890094979647216;;43.39622641509433;;;0.9955614133951236;0.005175760189777945;
1980-09-01;9.510025788116415;10.65925672294361;12.768817204301076;;26.315789473684205;;;1.0186813822104162;0.005380972879896584;
1980-10-01;9.613626270278752;10.646358031142222;12.632978723404253;;24.13793103448276;;;1.0164759358074096;0.005798969072164928;
1980-11-01;9.773128439414403;10.777852732084469;12.631578947368416;;16.129032258064523;;;1.1988007895224544;0.005998286203941827;
1980-12-01;9.646658591273404;10.567076622240524;12.353706111833551;;13.846153846153841;;;1.2662628908685574;0.008987802268350054;
1981-01-01;9.763396853817618;10.472843938583765;11.794871794871797;;16.92307692307693;;;1.1862141522723613;0.008978195810175338;
1981-02-01;9.474483981258697;10.393208896949568;11.392405063291132;;2.7027027027026973;;;1.1455123149839919;0.010025597269624598;
1981-03-01;9.071290557326051;9.814363211068544;10.611735330836458;;0.0;;;0.9315519559347746;0.010010649627262946;
1981-04-01;9.207110045935707;9.721259530646599;10.135970333745359;;-3.797468354430378;;;0.8507199599446312;0.01472471190781044;
1981-05-01;9.081678141562243;9.363792679931215;9.79192166462668;;-3.797468354430378;;;0.663736938349636;0.018197388139584714;
1981-06-01;8.903705161639518;9.109771279322377;9.696969696969692;;-8.860759493670889;;;0.7612201382150855;0.023166023166023342;
1981-07-01;8.795074758135435;8.923337774009932;10.774818401937058;;-8.860759493670889;;;0.6061629441640348;0.02837489251934655;
