;core_pce_l12;energy_l3;fao_Index_l6;ext_gdp_l12;imp_us_l3
1998-11-01;1.4318779176964336;-29.666956427008216;-8.791208791208781;-0.38553835271631703;-6.504065040650408
1998-12-01;1.4509234931963544;-26.102567930428688;-8.54700854700855;-0.38667796020367834;-6.3008130081300795
1999-01-01;1.499007625613702;-32.06094280600513;-5.994152046783641;-0.5086691437765879;-6.389452332657197
1999-02-01;1.377360211620915;-32.79980025036454;-10.601719197707737;-0.8028096660540465;-6.422018348623848
1999-03-01;1.2427689307767276;-33.58365439524585;-11.571428571428577;-0.6723561469503136;-6.378600823045266
1999-04-01;1.2312682452156887;-22.506915116078186;-10.17191977077363;-0.8009620547685448;-4.7966631908237805
1999-05-01;1.2563042097211152;-22.30793073316302;-10.95305832147937;-0.8081905023450353;-3.9999999999999925
1999-06-01;0.9799987054178061;-9.33009194339135;-8.676470588235297;-0.9736285159871494;-2.763018065887346
1999-07-01;1.1966829243049482;3.9495261379645985;-9.495548961424339;-1.0970442646076641;-1.5974440894568676
1999-08-01;1.4339886368048615;7.062562449484222;-13.609467455621294;-1.1891960237959487;-0.6403415154749292
1999-09-01;1.2062975447841184;16.795647138803062;-15.43026706231455;-1.025028262635593;-0.21482277121374072
1999-10-01;1.2495970081887853;28.742502715845376;-16.467065868263475;-0.8022460251603432;1.625135427952329
1999-11-01;1.2376237623762387;45.77197237454731;-16.56626506024097;-0.8492691273708699;3.04347826086957
1999-12-01;1.3528661435584288;44.97228329646183;-14.953271028037385;-1.0758019973785153;3.90455531453362
2000-01-01;1.343076210569638;52.187273918090725;-18.195956454121298;-1.1795776712615595;4.008667388949072
2000-02-01;1.2223964626340011;67.66887394047943;-12.82051282051282;-1.1018063284855746;5.3376906318082895
2000-03-01;1.1453371168834492;92.15401991018986;-11.793214862681744;-0.8297028768935187;7.03296703296703
2000-04-01;1.2188557366964003;91.56373702991878;-15.151515151515149;-0.9234757626306407;7.119386637458924
2000-05-01;1.2176696542893772;111.74412731419609;-15.015974440894563;-0.6614466959084899;9.32017543859649
2000-06-01;1.3974000666649555;92.17110747134613;-16.425120772946865;-0.7923768149313979;9.180327868852455
2000-07-01;1.2950320881593536;50.76848704545027;-13.770491803278684;-0.8198372121595905;6.601731601731586
2000-08-01;1.1457735247208944;64.01256940096222;-10.445205479452058;-0.6945980952718581;6.1224489795918435
2000-09-01;1.4318347136968557;76.7316324433444;-7.36842105263158;-0.5298600477349924;7.8579117330462855
2000-10-01;1.4073923121991072;54.42092374165619;-4.3010752688172005;-0.24124257136802796;6.823027718550123
2000-11-01;1.4860941320293142;48.94294636722276;-3.2490974729241784;-0.24848529373859235;5.907172995780607
2000-12-01;1.4403213709113682;51.49818826789427;-1.465201465201471;-0.23739598771655873;6.054279749478075
2001-01-01;1.5372702345892053;48.44577720139516;2.6615969581748944;-0.2015712479847416;5.41666666666667
2001-02-01;1.7231964850347392;46.68264449920032;-2.2058823529411686;-0.17666815505509484;4.653567735263708
2001-03-01;1.9003973442677013;41.58103881311808;-3.663003663003661;0.09569227253077184;3.182751540041062
2001-04-01;1.706869262424826;33.260424083363716;0.3759398496240518;0.152878437824792;2.7607361963190247
2001-05-01;1.71787833170991;15.471697020604624;1.1278195488721776;0.07880508904602024;0.20060180541625616
2001-06-01;1.7422748191978865;7.640752671987983;4.816955684007707;0.05588068119697898;-1.60160160160161
2001-07-01;1.7908752445257692;19.492470476058376;2.281368821292773;0.08708285464514498;-0.7106598984771617
2001-08-01;1.8720119082159314;6.958207014804385;3.632887189292555;0.11403218640129258;-0.8097165991902799
2001-09-01;1.8494520840934614;-5.755296120059262;4.356060606060619;0.18828451585234068;-2.59481037924153
2001-10-01;1.81866137479747;-11.055415523714018;2.2471910112359605;0.21179322684903015;-4.091816367265477
2001-11-01;1.9009975531714574;-13.657524827604261;3.3582089552238736;0.19871447117801205;-4.382470119521919
2001-12-01;1.8710211038147184;-24.5453507861361;1.8587360594795488;0.07147635964895091;-5.610236220472431
2002-01-01;2.0065760686111433;-32.920794404359924;4.629629629629628;0.013603361060230136;-7.4110671936758905
2002-02-01;2.0348038848525762;-40.73322985467341;6.390977443609014;-0.09371058097011381;-8.79446640316206
2002-03-01;1.9322287280428618;-40.903959120168096;5.323193916349811;-0.0631083368355926;-9.054726368159194
2002-04-01;2.0268167274628768;-40.39228885140952;1.4981273408239737;-0.14279623685306;-8.855721393034832
2002-05-01;1.9413249760598772;-33.343409628752184;1.6728624535315983;-0.13765761170385826;-8.308308308308321
2002-06-01;2.0927053560332975;-17.617083947720435;-0.18382352941176405;-0.23215556045336513;-5.595116988809767
2002-07-01;2.122647357849594;-13.2223004774904;-0.5576208178438624;-0.4706080505778721;-3.578732106339466
2002-08-01;2.041928253897507;-12.59801223319953;-4.612546125461259;-0.8543349529265751;-3.6734693877551017
2002-09-01;1.2179906859535627;-13.60589059492262;-5.626134301270424;-0.9261420305718567;-3.5860655737704916
2002-10-01;1.7874104136085034;-1.939421833296029;-6.593406593406592;-1.012609525921778;-1.664932362122784
2002-11-01;1.8138160325083197;-2.053707712351338;-8.844765342960281;-1.0996373765496017;-1.2500000000000067
2002-12-01;1.7382425666449208;10.10924357344809;-6.386861313868608;-1.063295644243337;-0.4171011470281649
2003-01-01;1.4192567898813735;26.62459438923994;-7.964601769911505;-0.9376276338353499;1.9210245464247544
2003-02-01;1.4326612508564152;29.788982949034647;-5.65371024734983;-0.8808075863807016;2.4918743228602436
2003-03-01;1.4482834480145756;46.11702467659191;-0.9025270758122761;-0.6903269061071965;4.157549234135671
2003-04-01;1.570450635135634;62.33582186919185;1.845018450184499;-0.6748172031249676;5.786026200873384
2003-05-01;1.6603635476393874;78.97628423952105;2.925045703839113;-0.7513044826951485;7.5327510917030605
2003-06-01;1.5933490761253166;36.63018889571992;2.3941068139963217;-0.8188994936973879;6.788793103448265
2003-07-01;1.5370419833426574;12.25409285757053;4.672897196261672;-0.8331228688120741;1.802757158006374
2003-08-01;1.6879838846685757;14.114572989578878;9.284332688587993;-0.8091414003960447;0.9533898305084554
2003-09-01;2.4347380368322735;24.94066951561289;6.730769230769229;-0.5025364769139757;2.2316684378321128
2003-10-01;1.804498521498843;19.042097693886717;9.019607843137267;-0.2364220161037369;2.3280423280423346
2003-11-01;1.6980515946446006;20.164315075184504;11.485148514851474;-0.11158682576873095;2.0042194092827037
2003-12-01;1.7690019588401773;5.176812435387257;9.161793372319703;0.13336793886437373;0.732984293193728
2004-01-01;1.7800604229607275;8.83293722691394;9.03846153846155;0.15916783227367828;0.8376963350785305
2004-02-01;1.727236542149635;16.962516574368426;7.86516853932584;0.1299951038858251;2.3255813953488413
2004-03-01;1.7685468520348024;14.25940822851468;6.921675774134806;0.3155478505155858;2.4159663865546133
2004-04-01;1.5978279151349195;7.149370417293843;9.239130434782595;0.5288276230239409;2.1671826625387025
2004-05-01;1.6308456636785706;-8.113601888116284;9.769094138543522;0.6793077315104046;0.9137055837563413
2004-06-01;1.5276230185830908;7.752402709201145;12.230215827338121;0.5995146954998611;1.1099899091826515
2004-07-01;1.5747560742299438;25.470099592837258;14.821428571428562;0.6444929937884148;4.583333333333339
2004-08-01;1.4893134599090807;33.74624840288358;15.04424778761062;0.7173820042979271;6.925498426023102
2004-09-01;1.4654371291729307;25.14096220068842;20.180180180180194;0.8528017966548712;5.71725571725572
2004-10-01;1.5653830129158885;32.27468118864258;21.0431654676259;1.8320997639463514;5.584281282316428
2004-11-01;1.6054800385315149;36.639055636885544;17.939609236234478;1.8725012179867326;7.135470527404331
2004-12-01;1.6384482861046656;44.04147965354468;18.035714285714267;2.02103202816307;8.212058212058192
2005-01-01;1.8284791565249536;54.5164999127997;15.696649029982357;2.2503349692958854;9.865005192108
2005-02-01;1.85323515811191;43.09664407385636;11.979166666666675;2.3262072632644197;8.987603305785118
2005-03-01;1.86092762270047;25.648472582366978;11.073253833049401;2.213284546367838;6.666666666666665
2005-04-01;2.01258159114559;27.180694535457086;7.296849087893875;1.965192152296823;5.656565656565649
2005-05-01;2.004959263195194;32.639248034495225;5.825242718446622;1.5485588238713477;6.136820925553321
2005-06-01;2.1088531709504643;43.324807755327164;5.128205128205132;1.1466517739689441;7.584830339321358
2005-07-01;1.9764800056504495;41.61514555876313;1.7107309486780853;1.637375850086696;8.366533864541825
2005-08-01;1.900170497971665;22.39709176166349;1.3846153846153841;1.822215295094872;5.888125613346418
2005-09-01;1.948006199802732;37.14147691697966;0.599700149925031;1.8068403209232904;7.374631268436582
2005-10-01;1.9831223628692163;38.18261265228999;-2.526002971768204;1.9704472812985163;8.22722820763957
2005-11-01;2.062338331168001;43.86145288948138;-0.1506024096385672;2.255596595277977;8.204633204633204
2005-12-01;2.0656036659497;54.85205335023586;1.6641452344932084;2.3306192698385018;9.894332372718551
2006-01-01;2.171099425160028;35.702775591413015;2.743902439024404;1.9565218391420682;8.223062381852554
2006-02-01;2.1745710227934145;32.467162306218334;4.651162790697683;1.9641277612796662;6.4454976303317535
2006-03-01;2.2557701694442267;47.80048549099361;4.907975460122693;2.019255753722335;7.980769230769225
2006-04-01;2.108496580503072;40.0604919549195;7.264296754250399;1.9576508287071794;8.699808795411101
2006-05-01;2.177385748020555;31.46230977998603;5.198776758409762;1.568480644804465;6.919431279620847
2006-06-01;2.0861022825772846;17.557695120009377;5.945121951219523;1.0356713757692615;4.545454545454541
2006-07-01;2.1147896753936246;27.266005117312876;6.116207951070329;0.6304758513943532;5.790441176470584
2006-08-01;2.158987318401584;33.632270431151845;6.828528072837625;0.6111914213638538;8.619091751621877
2006-09-01;2.1941190698317348;21.93077042458762;3.427719821162456;1.0332366045210166;7.417582417582413
2006-10-01;2.2640555325702083;21.40117818655154;6.250000000000022;1.2559085232691132;6.968325791855201
2006-11-01;2.3062191080172934;10.792759463479594;7.088989441930615;1.1185105303206735;5.976806422836756
2006-12-01;2.2803541363631163;-9.251015162001108;5.803571428571419;0.908604361290834;1.5734265734265618
2007-01-01;2.1432239657631857;-11.777131138599495;8.160237388724045;0.6418960764722441;-1.0480349344978213
2007-02-01;2.138543921613323;0.13233207233718236;8.000000000000007;0.7876279318048428;1.3357079252003468
2007-03-01;2.167365633559526;-3.544256140397961;6.725146198830401;0.901992941224115;2.4933214603739984
2007-04-01;2.3612482829865167;-11.397885734712743;7.925072046109505;0.7974703930373506;0.0
2007-05-01;2.408546601864736;-0.6302600784942713;12.645348837209314;0.7775394020804717;1.152482269503552
